Downloaded URL,Size in Bytes,No of outlinks,ContentType
https://www.nytimes.com/2023/10/03/us/morgan-state-university-baltimore-shooting.html,305098,132,text/html
https://www.nytimes.com/2023/10/04/us/politics/biden-student-loans.html,249785,123,text/html
https://www.nytimes.com/2023/09/06/health/yale-mental-health.html,292131,131,text/html
https://www.nytimes.com/2022/10/06/education/learning/college-course-sharing.html,310397,135,text/html
https://www.nytimes.com/article/nyc-public-schools-application-guide.html,286238,144,text/html
https://www.nytimes.com/article/government-shutdown-effects.html,251860,118,text/html
https://www.nytimes.com/2022/10/06/education/learning/students-mental-health.html,271248,150,text/html
https://www.nytimes.com/2023/09/16/us/us-news-rankings-medical-schools-colleges.html,262724,118,text/html
https://www.nytimes.com/2023/09/29/us/ethan-crumbley-sentence-life-without-parole.html,251885,122,text/html
https://www.nytimes.com/2023/09/18/us/us-news-college-ranking.html,259082,116,text/html
https://www.nytimes.com/2022/10/06/education/learning/tutoring-learning-loss.html,273970,129,text/html
https://www.nytimes.com/wirecutter/gifts/best-toys-gifts-for-3-year-olds/,803332,809,text/html
https://www.nytimes.com/wirecutter/reviews/best-platform-bed-frames-under-300/,546514,705,text/html
https://www.nytimes.com/wirecutter/reviews/amazon-kindle-is-the-best-ebook-reader/,518733,685,text/html
https://www.nytimes.com/wirecutter/office/printers-scanners/,361841,656,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-kids-pajamas/,432598,698,text/html
https://www.nytimes.com/wirecutter/deals/best-deals-under-50/,615750,720,text/html
https://www.nytimes.com/wirecutter/deals/best-target-deals/,401202,688,text/html
https://www.nytimes.com/wirecutter/reviews/best-rod-reel-for-most-fishers/,589699,693,text/html
https://www.nytimes.com/wirecutter/reviews/best-monitor-arms/,586804,705,text/html
https://www.nytimes.com/wirecutter/reviews/best-vanilla-ice-cream/,432199,682,text/html
https://www.nytimes.com/wirecutter/baby-kid/toys/,474912,703,text/html
https://www.nytimes.com/wirecutter/reviews/best-all-in-one-computer/,496050,668,text/html
https://www.nytimes.com/wirecutter/sleep/mattresses/,433958,683,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-humidifier/,907029,785,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-tools-for-halloween/,508048,715,text/html
https://www.nytimes.com/wirecutter/reviews/sonos-player/,599262,713,text/html
https://www.nytimes.com/wirecutter/reviews/best-electric-pressure-cooker/,581683,706,text/html
https://www.nytimes.com/wirecutter/reviews/best-indoor-hdtv-antenna/,537579,691,text/html
https://www.nytimes.com/wirecutter/reviews/best-tax-software/,635005,739,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-generator/,648011,714,text/html
https://www.nytimes.com/wirecutter/reviews/best-white-sneakers/,631296,734,text/html
https://www.nytimes.com/wirecutter/reviews/best-dictation-software/,626664,722,text/html
https://www.nytimes.com/wirecutter/reviews/best-computer-speakers/,710790,728,text/html
https://www.nytimes.com/wirecutter/office/furniture-office/,352454,655,text/html
https://www.nytimes.com/wirecutter/reviews/best-external-hard-drives/,469161,698,text/html
https://www.nytimes.com/wirecutter/guides/our-favorite-lego-sets-for-adults/,593082,735,text/html
https://www.nytimes.com/wirecutter/reviews/best-game-consoles/,574724,750,text/html
https://www.nytimes.com/wirecutter/gifts/best-toys-gifts-for-8-year-olds/,782686,776,text/html
https://www.nytimes.com/wirecutter/reviews/best-drawing-tablets-for-beginners/,547341,704,text/html
https://www.nytimes.com/wirecutter/gifts/best-gifts-for-grandparents/,822234,803,text/html
https://www.nytimes.com/wirecutter/reviews/best-android-and-iphone-gimbal/,606098,709,text/html
https://www.nytimes.com/wirecutter/reviews/best-mens-button-up-shirts/,603769,726,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-messenger-bags/,577653,700,text/html
https://www.nytimes.com/wirecutter/reviews/best-winter-boots-for-men-and-women/,610288,736,text/html
https://www.nytimes.com/wirecutter/reviews/best-vacuum-cleaner/,582227,689,text/html
https://www.nytimes.com/wirecutter/reviews/best-dish-soap/,406917,681,text/html
https://www.nytimes.com/wirecutter/reviews/best-chromebook/,678661,755,text/html
https://www.nytimes.com/wirecutter/reviews/best-electric-and-gas-ranges/,714211,737,text/html
https://www.nytimes.com/wirecutter/blog/cheap-leggings-great-for-hikes-and-lounging/,352824,657,text/html
https://www.nytimes.com/wirecutter/gifts/best-gifts-under-50/,494985,790,text/html
https://www.nytimes.com/wirecutter/reviews/best-kids-scooters/,716383,744,text/html
https://www.nytimes.com/wirecutter/reviews/best-usb-c-macbook-and-laptop-chargers/,669112,762,text/html
https://www.nytimes.com/wirecutter/reviews/travel-guide/,1048576,877,text/html
https://www.nytimes.com/wirecutter/reviews/best-air-conditioner/,721179,742,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-shower-head/,625078,717,text/html
https://www.nytimes.com/wirecutter/gifts/kids/,419604,673,text/html
https://www.nytimes.com/wirecutter/reviews/best-cat-beds/,528678,703,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-shower-curtain/,634359,726,text/html
https://www.nytimes.com/wirecutter/reviews/best-fan/,767352,751,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-home-security-system/,801985,777,text/html
https://www.nytimes.com/issue/magazine/2023/07/14/the-71623-issue,265691,53,text/html
https://www.nytimes.com/issue/magazine/2019/12/03/the-12119-issue,306916,59,text/html
https://www.nytimes.com/issue/magazine/2022/12/29/the-1123-issue,281643,55,text/html
https://www.nytimes.com/issue/magazine/2020/01/30/the-2220-issue,291248,57,text/html
https://www.nytimes.com/issue/magazine/2023/09/08/the-91023-issue,329599,61,text/html
https://www.nytimes.com/issue/magazine/2017/11/27/112617-issue,312152,61,text/html
https://www.nytimes.com/issue/magazine/2022/11/18/the-112022-issue,281029,55,text/html
https://www.nytimes.com/issue/magazine/2019/05/17/the-51919-issue,268595,53,text/html
https://www.nytimes.com/issue/magazine/2021/01/15/the-11721-issue,292653,57,text/html
https://www.nytimes.com/issue/magazine/2020/04/10/the-41220-issue,280347,55,text/html
https://www.nytimes.com/issue/magazine/2021/04/23/the-42501-issue,292795,57,text/html
https://www.nytimes.com/issue/magazine/2019/09/04/the-90119-issue,294421,57,text/html
https://www.nytimes.com/issue/magazine/2020/07/10/the-71220-issue,376617,71,text/html
https://www.nytimes.com/issue/magazine/2019/02/08/the-020319-issue,308853,59,text/html
https://www.nytimes.com/issue/magazine/2019/08/14/the-72819-issue,254506,51,text/html
https://www.nytimes.com/issue/magazine/2020/03/19/the-32220-issue,304898,59,text/html
https://www.nytimes.com/issue/magazine/2023/06/02/the-california-issue,229166,47,text/html
https://www.nytimes.com/issue/magazine/2018/10/26/the-102818-issue,322012,61,text/html
https://www.nytimes.com/issue/magazine/2023/02/03/the-2523-issue,267179,53,text/html
https://www.nytimes.com/issue/magazine/2019/12/19/the-121519-issue,305148,59,text/html
https://www.nytimes.com/issue/magazine/2022/07/28/the-73122-issue,253985,51,text/html
https://www.nytimes.com/issue/magazine/2019/07/09/the-7719-issue,286674,56,text/html
https://www.nytimes.com/interactive/2023/07/09/magazine/robert-downey-jr-interview-oppenheimer.html?action=click&pgtype=Interactive&state=default&module=styln-talk&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,343624,145,text/html
https://www.nytimes.com/interactive/2023/09/10/magazine/roz-chast-interview.html?action=click&pgtype=Interactive&state=default&module=styln-talk&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,269460,133,text/html
https://www.nytimes.com/interactive/2023/06/18/magazine/samantha-irby-interview.html?action=click&pgtype=Interactive&state=default&module=styln-talk&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,266590,132,text/html
https://www.nytimes.com/interactive/2023/07/02/magazine/phoebe-waller-bridge-indiana-jones-interview.html?action=click&pgtype=Interactive&state=default&module=styln-talk&variant=show&region=BELOW_MAIN_CONTENT&block=storyline_flex_guide_recirc,290333,136,text/html
https://www.nytimes.com/2023/09/08/books/review/the-wild-robot-peter-brown.html,280329,132,text/html
https://www.nytimes.com/2023/07/13/books/review/jon-klassen-the-skull.html,263963,132,text/html
https://www.nytimes.com/2023/06/16/books/review/picture-books-about-alone-time.html,267063,123,text/html
https://www.nytimes.com/2023/09/13/books/review/kids-books-latino-heritage.html,267159,123,text/html
https://www.nytimes.com/2023/08/04/books/review/paul-bunyan-the-invention-of-an-american-legend-noah-van-sciver.html,274164,132,text/html
https://www.nytimes.com/2023/07/07/books/review/national-spelling-bee-zaila-avant-garde-macnolia-cox.html,265161,124,text/html
https://www.nytimes.com/column/new-picture-books,293723,55,text/html
https://www.nytimes.com/2023/09/22/books/review/childrens-ghost-stories-ben-hatke-remy-lai-rebecca-stead-wendy-mass.html,266002,123,text/html
https://www.nytimes.com/2023/09/01/books/review/big-cats-big-feelings.html,262360,123,text/html
https://www.nytimes.com/2023/08/14/books/marika-maijala-harakka-island-finland.html,324193,127,text/html
https://www.nytimes.com/2023/07/28/books/review/bruce-handy-children-picture-book-author.html,255946,124,text/html
https://www.nytimes.com/2023/10/06/books/review/kate-dicamillo-the-puppets-of-spelhorst.html,263638,126,text/html
https://www.nytimes.com/2023/08/25/books/robert-mccloskey-books-maine.html,297905,130,text/html
https://www.nytimes.com/2023/09/29/books/review/jason-reynolds-there-was-a-party-for-langston-michael-datcher-harlem-at-four.html,282522,123,text/html
https://www.nytimes.com/2023/08/16/books/review/children-picture-books-reflections.html,264470,123,text/html
https://www.nytimes.com/2023/08/18/books/review/john-lennon-paul-mccartney-this-boy-early-lives-ilene-cooper.html,256100,130,text/html
https://www.nytimes.com/2023/07/11/books/review/alice-and-martin-provensen-the-truth-about-max.html,268478,131,text/html
https://www.nytimes.com/2023/06/09/books/review/counting-books-for-children.html,272702,123,text/html
https://www.nytimes.com/2023/08/11/books/review/girl-detectives-middle-grade-mysteries.html,256010,124,text/html
https://www.nytimes.com/2023/08/25/books/review/funny-things-a-comic-strip-biography-of-charles-m-schulz-luca-debus-francesco-matteuzzi.html,260697,131,text/html
https://www.nytimes.com/column/op-docs,336039,66,text/html
https://www.nytimes.com/column/michelle-goldberg,300333,55,text/html
https://www.nytimes.com/ca/section/opinion/letters,255310,56,text/html
https://www.nytimes.com/column/gail-collins,304360,55,text/html
https://www.nytimes.com/column/farhad-manjoo,299426,56,text/html
https://www.nytimes.com/column/ross-douthat,303044,56,text/html
https://www.nytimes.com/column/carlos-lozada,309089,60,text/html
https://www.nytimes.com/column/maureen-dowd,295258,55,text/html
https://www.nytimes.com/column/charles-m-blow,296630,57,text/html
https://www.nytimes.com/ca/section/opinion/editorials,414797,56,text/html
https://www.nytimes.com/column/ezra-klein,296758,55,text/html
https://www.nytimes.com/column/zeynep-tufekci,305828,59,text/html
https://www.nytimes.com/column/lydia-polgreen,304488,56,text/html
https://www.nytimes.com/ca/section/opinion/contributors,299936,56,text/html
https://www.nytimes.com/ca/section/opinion/technology,409171,59,text/html
https://www.nytimes.com/column/paul-krugman,305604,56,text/html
https://www.nytimes.com/international/section/opinion,553877,98,text/html
https://www.nytimes.com/ca/section/opinion/health,379923,57,text/html
https://www.nytimes.com/column/david-french,341240,56,text/html
https://www.nytimes.com/ca/section/opinion/sunday,519260,56,text/html
https://www.nytimes.com/ca/section/opinion/international-world,335703,57,text/html
https://www.nytimes.com/column/pamela-paul,296649,55,text/html
https://www.nytimes.com/ca/section/opinion/culture,339652,59,text/html
https://www.nytimes.com/ca/section/opinion/environment,306279,56,text/html
https://www.nytimes.com/2021/07/02/climate/trees-cities-heat-waves.html,318665,138,text/html
https://www.nytimes.com/2022/02/28/climate/climate-change-ipcc-report-takeaways.html,275466,127,text/html
https://www.nytimes.com/2022/08/26/climate/lithium-electric-car-batteries.html,301192,140,text/html
https://www.nytimes.com/2023/08/23/briefing/finding-climate-havens.html,311661,167,text/html
https://www.nytimes.com/2021/07/16/climate/wildfires-smoke-safety-questions.html,354203,130,text/html
https://www.nytimes.com/article/air-quality-index.html,270780,132,text/html
https://www.nytimes.com/2022/10/13/climate/global-food-waste-solutions.html,354130,152,text/html
https://www.nytimes.com/2022/05/13/climate/domingo-morales-composting-nyc.html,299937,119,text/html
https://www.nytimes.com/2023/01/12/climate/exxon-mobil-global-warming-climate-change.html,331256,131,text/html
https://www.nytimes.com/article/tornado-climate-change.html,256806,127,text/html
https://www.nytimes.com/2022/05/20/climate/climate-change-greenwashing.html,289585,132,text/html
https://www.nytimes.com/interactive/2023/06/13/climate/global-warming-heat-june.html,288918,142,text/html
https://www.nytimes.com/2019/09/21/climate/circular-food-economy-sustainable.html,308635,152,text/html
https://www.nytimes.com/2021/04/13/climate/nft-climate-change.html,437597,143,text/html
https://www.nytimes.com/2023/06/06/us/canada-wildfires-us-smoke-air-quality.html,299179,144,text/html
https://www.nytimes.com/2022/04/28/climate/global-warming-ocean-extinctions.html,276275,130,text/html
https://www.nytimes.com/2022/02/23/climate/climate-change-un-wildfire-report.html,298937,137,text/html
https://www.nytimes.com/2023/05/03/climate/el-nino-extreme-weather-2024.html,257952,135,text/html
https://www.nytimes.com/2022/05/18/climate/offset-carbon-footprint-air-travel.html,272567,128,text/html
https://www.nytimes.com/article/electric-vehicle-ev-buying-guide.html,296555,154,text/html
https://www.nytimes.com/2020/06/18/climate/climate-change-pregnancy-study.html,270908,128,text/html
https://www.nytimes.com/2021/03/25/climate/geoengineering-sunlight.html,253862,116,text/html
https://www.nytimes.com/interactive/2020/climate/earth-day-history.html,306176,248,text/html
https://www.nytimes.com/2014/05/07/us/scientists-see-quake-risk-increasing-in-oklahoma.html,202124,114,text/html
https://www.nytimes.com/explain/2022/08/01/well/wildfire-smoke-safety,282771,135,text/html
https://www.nytimes.com/interactive/2022/11/25/climate/home-compost-without-yard.html,349559,124,text/html
https://www.nytimes.com/interactive/2022/12/13/climate/climate-footprint-map-neighborhood.html,339220,148,text/html
https://www.nytimes.com/2021/07/27/us/dixie-fire-what-to-know.html,300722,147,text/html
https://www.nytimes.com/2020/01/16/world/australia/aboriginal-fire-management.html,300884,118,text/html
https://www.nytimes.com/2021/06/30/climate/heat-pumps-climate.html,282625,134,text/html
